Date,Close,High,Low,Open,Volume,Stock_Price,SMA_5,SMA_15,EMA_5,EMA_15,Return_1,Volatility_5,Momentum_5
2025-05-07 14:33:00+00:00,5634.06982421875,5635.77978515625,5632.2900390625,5635.64990234375,5885792.0,5634.06982421875,5635.58583984375,5634.161295572917,5635.18912256987,5634.382615321947,-0.0002945769679799648,0.9787369224656939,-2.18017578125
2025-05-07 14:34:00+00:00,5632.97021484375,5634.6201171875,5632.60986328125,5634.330078125,5723303.0,5632.97021484375,5635.069921875,5634.2099609375,5634.449486661164,5634.206065262172,-0.0001951714141477101,1.528155972842179,-2.57958984375
2025-05-07 14:35:00+00:00,5633.58984375,5633.91015625,5632.3798828125,5633.10986328125,4766512.0,5633.58984375,5634.63193359375,5634.219954427083,5634.16293902411,5634.1290375731505,0.0001100003874718869,1.5865528209617672,-2.18994140625
2025-05-07 14:36:00+00:00,5634.93017578125,5634.93017578125,5633.14990234375,5633.68994140625,5809062.0,5634.93017578125,5634.2580078125,5634.369954427083,5634.418684609824,5634.229179849163,0.00023791792949512391,1.090731439067,-1.86962890625
2025-05-07 14:37:00+00:00,5634.990234375,5635.3701171875,5633.93994140625,5634.81005859375,4897709.0,5634.990234375,5634.11005859375,5634.747298177083,5634.609201198216,5634.324311664893,1.0658267605156979e-05,0.8687329379786429,-0.73974609375
2025-05-07 14:38:00+00:00,5634.02001953125,5635.16015625,5633.990234375,5635.06982421875,4495492.0,5634.02001953125,5634.10009765625,5634.731315104166,5634.412807309228,5634.286275148187,-0.00017217684563697322,0.8695947039542119,-0.0498046875
2025-05-07 14:39:00+00:00,5634.669921875,5634.669921875,5632.97021484375,5633.89990234375,5659320.0,5634.669921875,5634.4400390625,5634.723990885416,5634.498512164486,5634.334230989039,0.00011535321874922566,0.6113598507540297,1.69970703125
2025-05-07 14:40:00+00:00,5633.240234375,5634.830078125,5633.10009765625,5634.64990234375,6044156.0,5633.240234375,5634.3701171875,5634.762662760417,5634.079086234658,5634.197481412284,-0.00025373047930454806,0.7394757170098228,-0.349609375
2025-05-07 14:41:00+00:00,5633.990234375,5634.1201171875,5632.4599609375,5632.64013671875,4946023.0,5633.990234375,5634.18212890625,5634.779329427083,5634.049468948106,5634.171575532624,0.0001331382949769644,0.6784623603325028,-0.93994140625
2025-05-07 14:42:00+00:00,5633.89013671875,5634.31982421875,5632.919921875,5634.08984375,4731905.0,5633.89013671875,5633.962109375,5634.698014322917,5633.996358204988,5634.13639568089,-1.7766742945179992e-05,0.5077959028566126,-1.10009765625
2025-05-07 14:43:00+00:00,5634.16015625,5634.3701171875,5633.33984375,5633.91015625,4729583.0,5634.16015625,5633.99013671875,5634.55869140625,5634.050957553325,5634.139365752028,4.792772395223466e-05,0.5155986894726721,0.14013671875
2025-05-07 14:44:00+00:00,5634.240234375,5634.64990234375,5633.9501953125,5634.169921875,4486393.0,5634.240234375,5633.90419921875,5634.47138671875,5634.114049827217,5634.1519743298995,1.4212965691262625e-05,0.3958796356901174,-0.4296875
2025-05-07 14:45:00+00:00,5634.7099609375,5635.2900390625,5633.27978515625,5634.22998046875,4535589.0,5634.7099609375,5634.19814453125,5634.400065104167,5634.312686863978,5634.22172265585,8.336999186409066e-05,0.3175161979251627,1.4697265625
2025-05-07 14:46:00+00:00,5634.22998046875,5634.89013671875,5633.10986328125,5634.7001953125,4786942.0,5634.22998046875,5634.24609375,5634.228743489583,5634.285118065569,5634.222754882462,-8.518281723057797e-05,0.29561689723789375,0.23974609375
2025-05-07 14:47:00+00:00,5631.97021484375,5634.22998046875,5631.8701171875,5634.22998046875,4862910.0,5631.97021484375,5633.862109375,5633.978092447916,5633.5134836582965,5633.9411873776235,-0.00040107798808952655,1.0799602754646218,-1.919921875
2025-05-07 14:48:00+00:00,5631.08984375,5632.47998046875,5631.08984375,5632.0498046875,4624483.0,5631.08984375,5633.248046875,5633.779427083334,5632.705603688864,5633.58476942417,-0.0001563167169154056,1.6106301385369752,-3.0703125
2025-05-07 14:49:00+00:00,5626.83984375,5631.0400390625,5626.16015625,5630.919921875,7122421.0,5626.83984375,5631.76796875,5633.370735677084,5630.75035037591,5632.741653714899,-0.0007547384463625351,3.14261009147821,-7.400390625
2025-05-07 14:50:00+00:00,5623.1201171875,5627.41015625,5622.9501953125,5626.72021484375,7009940.0,5623.1201171875,5629.45,5632.67275390625,5628.206939313107,5631.538961648975,-0.0006610684977343961,4.437598329448106,-11.58984375
2025-05-07 14:51:00+00:00,5622.56982421875,5624.33984375,5621.97021484375,5623.419921875,5717440.0,5622.56982421875,5627.11796875,5631.84873046875,5626.327900948321,5630.417819470196,-9.786256691690642e-05,4.360787557267182,-11.66015625
2025-05-07 14:52:00+00:00,5618.18017578125,5622.2099609375,5618.0498046875,5622.18994140625,7412463.0,5618.18017578125,5624.3599609375,5630.728059895833,5623.6119925592975,5628.888114009078,-0.0007807192395533624,4.857280309168157,-13.7900390625
2025-05-07 14:53:00+00:00,5616.22998046875,5619.93994140625,5616.2001953125,5618.64013671875,7114853.0,5616.22998046875,5621.38798828125,5629.542057291666,5621.151321862449,5627.3058473165365,-0.00034712224447819295,4.213515171804646,-14.85986328125
2025-05-07 14:54:00+00:00,5610.7099609375,5616.240234375,5609.35986328125,5616.240234375,8464910.0,5610.7099609375,5618.16201171875,5627.9447265625,5617.670868220799,5625.231361519157,-0.000982869211276327,5.081283214032915,-16.1298828125
2025-05-07 14:55:00+00:00,5609.0400390625,5612.509765625,5607.83984375,5610.5498046875,8485647.0,5609.0400390625,5615.34599609375,5626.331380208333,5614.793925168033,5623.2074462120745,-0.00029763111738556614,5.528462980471038,-14.080078125
2025-05-07 14:56:00+00:00,5609.3701171875,5610.419921875,5607.169921875,5608.8701171875,6836323.0,5609.3701171875,5612.7060546875,5624.6900390625,5612.985989174522,5621.477780084003,5.884752519169645e-05,4.211193253883326,-13.19970703125
2025-05-07 14:57:00+00:00,5608.5498046875,5609.25,5607.43017578125,5609.25,5986735.0,5608.5498046875,5610.77998046875,5623.00068359375,5611.5072610121815,5619.86178315944,-0.0001462396816153122,3.150245915758182,-9.63037109375
2025-05-07 14:58:00+00:00,5611.2900390625,5613.0400390625,5608.60986328125,5608.7900390625,6634570.0,5611.2900390625,5609.7919921875,5621.476009114584,5611.434853695621,5618.790315147323,0.0004885816245601138,1.1590138986038139,-4.93994140625
2025-05-07 14:59:00+00:00,5611.58984375,5613.25,5610.9599609375,5610.97021484375,7038434.0,5611.58984375,5609.96796875,5619.965983072917,5611.486517047081,5617.890256222658,5.342883461967318e-05,1.3791317676972916,0.8798828125
2025-05-07 15:00:00+00:00,5609.06005859375,5612.009765625,5608.759765625,5611.580078125,6649691.0,5609.06005859375,5609.97197265625,5618.255989583334,5610.677697562638,5616.786481519044,-0.00045081433723592745,1.3757893117442406,0.02001953125
2025-05-07 15:01:00+00:00,5606.1298828125,5608.93994140625,5605.16015625,5608.93994140625,7188361.0,5606.1298828125,5609.32392578125,5616.382649739583,5609.161759312592,5615.454406680727,-0.0005224005003763299,2.228832963819626,-3.240234375
2025-05-07 15:02:00+00:00,5605.080078125,5607.41015625,5604.0,5606.16015625,7099769.0,5605.080078125,5608.62998046875,5614.589973958334,5607.801198916728,5614.157615611261,-0.0001872601437077348,2.95270911623548,-3.4697265625
2025-05-07 15:03:00+00:00,5604.47998046875,5605.509765625,5604.27978515625,5604.97998046875,5144119.0,5604.47998046875,5607.26796875,5612.815983072916,5606.694126100736,5612.947911218447,-0.00010706317267294985,2.9893633589844684,-6.81005859375
2025-05-07 15:04:00+00:00,5607.93017578125,5609.830078125,5604.3798828125,5604.77001953125,7295724.0,5607.93017578125,5606.53603515625,5611.555338541667,5607.106142660908,5612.320694288797,0.0006156138168971204,1.9252567281060167,-3.65966796875
2025-05-07 15:05:00+00:00,5611.60009765625,5611.669921875,5606.5400390625,5607.85009765625,6526674.0,5611.60009765625,5607.04404296875,5610.787337239583,5608.604127659355,5612.230619709729,0.0006544164709556544,2.8640063232963064,2.5400390625
2025-05-07 15:06:00+00:00,5607.72998046875,5611.419921875,5606.97998046875,5611.419921875,6109949.0,5607.72998046875,5607.3640625,5609.798014322917,5608.312745262487,5611.668039804606,-0.0006896637536798478,2.8254596015626063,1.60009765625
2025-05-07 15:07:00+00:00,5606.41015625,5608.06982421875,5603.83984375,5607.990234375,7303566.0,5606.41015625,5607.630078125,5609.013346354167,5607.678548924991,5611.01080436028,-0.00023535801890373076,2.611150071571639,1.330078125
2025-05-07 15:08:00+00:00,5611.2998046875,5611.509765625,5605.740234375,5606.240234375,6941267.0,5611.2998046875,5608.99404296875,5608.68466796875,5608.885634179162,5611.046929401183,0.0008721531784556813,2.3191699005112287,6.81982421875
2025-05-07 15:09:00+00:00,5609.41015625,5611.580078125,5605.43994140625,5611.56982421875,6496561.0,5609.41015625,5609.2900390625,5608.598014322916,5609.060474869441,5610.842332757285,-0.00033675770378926995,2.2426248316629867,1.47998046875
2025-05-07 15:10:00+00:00,5610.93994140625,5612.10986328125,5608.77001953125,5610.0400390625,5953872.0,5610.93994140625,5609.1580078125,5608.724674479166,5609.686963715045,5610.854533838406,0.0002727176500982864,2.0866306767631917,-0.66015625
2025-05-07 15:11:00+00:00,5610.080078125,5611.64990234375,5609.39990234375,5610.8701171875,5847553.0,5610.080078125,5609.62802734375,5608.772005208333,5609.818001851697,5610.75772687423,-0.0001532476359094037,1.9443810128644547,2.35009765625
2025-05-07 15:12:00+00:00,5606.66015625,5610.5,5606.6298828125,5610.1298828125,5974572.0,5606.66015625,5609.67802734375,5608.646028645833,5608.765386651132,5610.245530546201,-0.0006096030408434538,1.8414352110430732,0.25
2025-05-07 15:13:00+00:00,5601.93017578125,5607.22998046875,5601.10009765625,5606.97021484375,9165327.0,5601.93017578125,5607.8041015625,5608.022037760416,5606.4869830278385,5609.206111200582,-0.000843636021612082,3.653922120802011,-9.36962890625
2025-05-07 15:14:00+00:00,5602.52978515625,5603.31005859375,5601.5,5601.97998046875,5575173.0,5602.52978515625,5606.42802734375,5607.418033854166,5605.167917070643,5608.371570445041,0.00010703621005347941,4.158596159643299,-6.88037109375
2025-05-07 15:15:00+00:00,5603.419921875,5604.759765625,5602.3701171875,5602.419921875,6133598.0,5603.419921875,5604.9240234375,5607.042024739583,5604.585252005429,5607.752614373785,0.00015888121132490163,3.4116300843460965,-7.52001953125
2025-05-07 15:16:00+00:00,5604.91015625,5608.0400390625,5603.56982421875,5603.60986328125,6144332.0,5604.91015625,5603.8900390625,5606.960709635417,5604.693553420286,5607.397307108312,0.00026595086496761233,1.9122338539872588,-5.169921875
2025-05-07 15:17:00+00:00,5605.31982421875,5606.10986328125,5603.22021484375,5605.2001953125,5458159.0,5605.31982421875,5603.62197265625,5606.976692708334,5604.902310353107,5607.137621747117,7.309090731699719e-05,1.4695230194770108,-1.34033203125
2025-05-07 15:18:00+00:00,5606.490234375,5607.1201171875,5605.3798828125,5605.3798828125,5046379.0,5606.490234375,5604.533984375,5607.110709635416,5605.431618360405,5607.056698325602,0.00020880345688634172,1.5687505668836659,4.56005859375
2025-05-07 15:19:00+00:00,5606.259765625,5606.919921875,5605.5400390625,5606.27001953125,4279744.0,5606.259765625,5605.27998046875,5606.999348958333,5605.707667448603,5606.957081738027,-4.110749156160942e-05,1.2270767008783194,3.72998046875
2025-05-07 15:20:00+00:00,5604.9599609375,5607.7001953125,5604.169921875,5606.35009765625,6675449.0,5604.9599609375,5605.58798828125,5606.556673177083,5605.458431944902,5606.707441637961,-0.00023184881575943894,0.7401215077178274,1.5400390625
2025-05-07 15:21:00+00:00,5611.06005859375,5611.60009765625,5605.02001953125,5605.02001953125,6430035.0,5611.06005859375,5606.81796875,5606.778678385416,5607.325640827852,5607.2515187574345,0.001088339202913735,2.455145456972523,6.14990234375
2025-05-07 15:22:00+00:00,5609.759765625,5611.58984375,5606.919921875,5611.18994140625,5834401.0,5609.759765625,5607.70595703125,5607.001985677083,5608.137015760235,5607.5650496158805,-0.0002317374890254964,2.5776962941078736,4.43994140625
2025-05-07 15:23:00+00:00,5608.7998046875,5610.6201171875,5608.68994140625,5609.7099609375,5003834.0,5608.7998046875,5608.16787109375,5606.835319010416,5608.357945402657,5607.719393999833,-0.00017112335957458757,2.5114622658481656,2.3095703125
2025-05-07 15:24:00+00:00,5609.72021484375,5609.7900390625,5608.8701171875,5608.9501953125,4707121.0,5609.72021484375,5608.8599609375,5606.855989583333,5608.812035216355,5607.969496605323,0.00016410108905673404,2.323990841757839,3.46044921875
2025-05-07 15:25:00+00:00,5607.8701171875,5609.77978515625,5607.669921875,5609.669921875,5687403.0,5607.8701171875,5609.4419921875,5606.651334635417,5608.49806254007,5607.957074178095,-0.00032980212655786545,1.1916084193045076,2.91015625
2025-05-07 15:26:00+00:00,5606.830078125,5608.919921875,5606.35009765625,5607.75,5085910.0,5606.830078125,5608.59599609375,5606.43466796875,5607.942067735047,5607.816199671459,-0.0001854606188742558,1.25550106745052,-4.22998046875
2025-05-07 15:27:00+00:00,5605.89013671875,5608.16015625,5605.56982421875,5606.97021484375,4954162.0,5605.89013671875,5607.8220703125,5606.383333333333,5607.258090729615,5607.57544180237,-0.00016764221372023158,1.5229610617534932,-3.86962890625
2025-05-07 15:28:00+00:00,5605.66015625,5607.52978515625,5604.77001953125,5605.89990234375,5576924.0,5605.66015625,5607.194140625,5606.631998697917,5606.725445903077,5607.336031108323,-4.102479055800856e-05,1.66012582548945,-3.1396484375
2025-05-07 15:29:00+00:00,5608.419921875,5609.2900390625,5605.60986328125,5605.60986328125,5144011.0,5608.419921875,5606.93408203125,5607.024674479167,5607.290271227052,5607.471517454158,0.0004923176839257692,1.204928149219855,-1.30029296875
2025-05-07 15:30:00+00:00,5607.83984375,5608.740234375,5605.8701171875,5608.3798828125,5484869.0,5607.83984375,5606.92802734375,5607.3193359375,5607.473462068035,5607.517558241138,-0.00010342986671474375,1.1991107705653308,-0.0302734375
2025-05-07 15:31:00+00:00,5608.830078125,5609.3701171875,5607.02001953125,5607.89990234375,5677424.0,5608.830078125,5607.32802734375,5607.5806640625,5607.925667420357,5607.681623226621,0.0001765803593880566,1.4628456587540657,2.0
2025-05-07 15:32:00+00:00,5607.3798828125,5609.91015625,5607.33984375,5609.009765625,5637802.0,5607.3798828125,5607.6259765625,5607.718001302083,5607.743739217738,5607.643905674856,-0.0002585557580280229,1.229935012586999,1.48974609375
2025-05-07 15:33:00+00:00,5607.81005859375,5609.35009765625,5607.169921875,5607.27001953125,4631293.0,5607.81005859375,5608.05595703125,5607.805989583333,5607.765845676409,5607.6646747897175,7.671600466530037e-05,0.569205853889577,2.14990234375
2025-05-07 15:34:00+00:00,5606.43017578125,5608.64990234375,5606.259765625,5607.8798828125,5377867.0,5606.43017578125,5607.6580078125,5607.817350260417,5607.3206223780235,5607.510362413659,-0.0002460644704584958,0.8681672618590285,-1.98974609375
2025-05-07 15:35:00+00:00,5608.66015625,5608.8798828125,5606.31982421875,5606.31982421875,5120867.0,5608.66015625,5607.8220703125,5608.064029947916,5607.767133668683,5607.6540866432015,0.0003977540785904399,0.9812635019888005,0.8203125
2025-05-07 15:36:00+00:00,5607.0400390625,5609.08984375,5605.14013671875,5608.72021484375,6540930.0,5607.0400390625,5607.4640625,5607.796028645834,5607.524768799955,5607.577330695613,-0.00028885993131433363,0.8375794586487777,-1.7900390625
2025-05-07 15:37:00+00:00,5608.52001953125,5608.60009765625,5606.240234375,5607.009765625,5252727.0,5608.52001953125,5607.69208984375,5607.71337890625,5607.85651904372,5607.695166800068,0.000263950401359514,0.955789475090046,1.14013671875
2025-05-07 15:38:00+00:00,5610.7900390625,5611.2900390625,5608.3798828125,5608.509765625,5104801.0,5610.7900390625,5608.2880859375,5607.846061197916,5608.834359049981,5608.082025832872,0.00040474483880692524,1.692738173782535,2.97998046875
